series_id,year,period,value,data_type,region,item,date
CUUR0000SA0,2014,M05,237.9,CPI (Unadjusted),National,All items,2014-05-01
CUUR0000SA0,2014,M04,237.072,CPI (Unadjusted),National,All items,2014-04-01
CUUR0000SA0,2014,M03,236.293,CPI (Unadjusted),National,All items,2014-03-01
CUUR0000SA0,2014,M02,234.781,CPI (Unadjusted),National,All items,2014-02-01
CUUR0000SA0,2014,M01,233.916,CPI (Unadjusted),National,All items,2014-01-01
CUUR0000SA0,2013,M12,233.049,CPI (Unadjusted),National,All items,2013-12-01
CUUR0000SA0,2013,M11,233.069,CPI (Unadjusted),National,All items,2013-11-01
CUUR0000SA0,2013,M10,233.546,CPI (Unadjusted),National,All items,2013-10-01
CUUR0000SA0,2013,M09,234.149,CPI (Unadjusted),National,All items,2013-09-01
CUUR0000SA0,2013,M08,233.877,CPI (Unadjusted),National,All items,2013-08-01
CUUR0000SA0,2013,M07,233.596,CPI (Unadjusted),National,All items,2013-07-01
CUUR0000SA0,2013,M06,233.504,CPI (Unadjusted),National,All items,2013-06-01
CUUR0000SA0,2013,M05,232.945,CPI (Unadjusted),National,All items,2013-05-01
CUUR0000SA0,2013,M04,232.531,CPI (Unadjusted),National,All items,2013-04-01
CUUR0000SA0,2013,M03,232.773,CPI (Unadjusted),National,All items,2013-03-01
CUUR0000SA0,2013,M02,232.166,CPI (Unadjusted),National,All items,2013-02-01
CUUR0000SA0,2013,M01,230.28,CPI (Unadjusted),National,All items,2013-01-01
CUUR0000SA0,2012,M12,229.601,CPI (Unadjusted),National,All items,2012-12-01
CUUR0000SA0,2012,M11,230.221,CPI (Unadjusted),National,All items,2012-11-01
CUUR0000SA0,2012,M10,231.317,CPI (Unadjusted),National,All items,2012-10-01
CUUR0000SA0,2012,M09,231.407,CPI (Unadjusted),National,All items,2012-09-01
CUUR0000SA0,2012,M08,230.379,CPI (Unadjusted),National,All items,2012-08-01
CUUR0000SA0,2012,M07,229.104,CPI (Unadjusted),National,All items,2012-07-01
CUUR0000SA0,2012,M06,229.478,CPI (Unadjusted),National,All items,2012-06-01
CUUR0000SA0,2012,M05,229.815,CPI (Unadjusted),National,All items,2012-05-01
CUUR0000SA0,2012,M04,230.085,CPI (Unadjusted),National,All items,2012-04-01
CUUR0000SA0,2012,M03,229.392,CPI (Unadjusted),National,All items,2012-03-01
CUUR0000SA0,2012,M02,227.663,CPI (Unadjusted),National,All items,2012-02-01
CUUR0000SA0,2012,M01,226.665,CPI (Unadjusted),National,All items,2012-01-01
CUUR0000SA0,2011,M12,225.672,CPI (Unadjusted),National,All items,2011-12-01
CUUR0000SA0,2011,M11,226.23,CPI (Unadjusted),National,All items,2011-11-01
CUUR0000SA0,2011,M10,226.421,CPI (Unadjusted),National,All items,2011-10-01
CUUR0000SA0,2011,M09,226.889,CPI (Unadjusted),National,All items,2011-09-01
CUUR0000SA0,2011,M08,226.545,CPI (Unadjusted),National,All items,2011-08-01
CUUR0000SA0,2011,M07,225.922,CPI (Unadjusted),National,All items,2011-07-01
CUUR0000SA0,2011,M06,225.722,CPI (Unadjusted),National,All items,2011-06-01
CUUR0000SA0,2011,M05,225.964,CPI (Unadjusted),National,All items,2011-05-01
CUUR0000SA0,2011,M04,224.906,CPI (Unadjusted),National,All items,2011-04-01
CUUR0000SA0,2011,M03,223.467,CPI (Unadjusted),National,All items,2011-03-01
CUUR0000SA0,2011,M02,221.309,CPI (Unadjusted),National,All items,2011-02-01
CUUR0000SA0,2011,M01,220.223,CPI (Unadjusted),National,All items,2011-01-01
CUUR0000SA0,2010,M12,219.179,CPI (Unadjusted),National,All items,2010-12-01
CUUR0000SA0,2010,M11,218.803,CPI (Unadjusted),National,All items,2010-11-01
CUUR0000SA0,2010,M10,218.711,CPI (Unadjusted),National,All items,2010-10-01
CUUR0000SA0,2010,M09,218.439,CPI (Unadjusted),National,All items,2010-09-01
CUUR0000SA0,2010,M08,218.312,CPI (Unadjusted),National,All items,2010-08-01
CUUR0000SA0,2010,M07,218.011,CPI (Unadjusted),National,All items,2010-07-01
CUUR0000SA0,2010,M06,217.965,CPI (Unadjusted),National,All items,2010-06-01
CUUR0000SA0,2010,M05,218.178,CPI (Unadjusted),National,All items,2010-05-01
CUUR0000SA0,2010,M04,218.009,CPI (Unadjusted),National,All items,2010-04-01
CUUR0000SA0,2010,M03,217.631,CPI (Unadjusted),National,All items,2010-03-01
CUUR0000SA0,2010,M02,216.741,CPI (Unadjusted),National,All items,2010-02-01
CUUR0000SA0,2010,M01,216.687,CPI (Unadjusted),National,All items,2010-01-01
CUUR0000SA0,2009,M12,215.949,CPI (Unadjusted),National,All items,2009-12-01
CUUR0000SA0,2009,M11,216.33,CPI (Unadjusted),National,All items,2009-11-01
CUUR0000SA0,2009,M10,216.177,CPI (Unadjusted),National,All items,2009-10-01
CUUR0000SA0,2009,M09,215.969,CPI (Unadjusted),National,All items,2009-09-01
CUUR0000SA0,2009,M08,215.834,CPI (Unadjusted),National,All items,2009-08-01
CUUR0000SA0,2009,M07,215.351,CPI (Unadjusted),National,All items,2009-07-01
CUUR0000SA0,2009,M06,215.693,CPI (Unadjusted),National,All items,2009-06-01
CUUR0000SA0,2009,M05,213.856,CPI (Unadjusted),National,All items,2009-05-01
CUUR0000SA0,2009,M04,213.24,CPI (Unadjusted),National,All items,2009-04-01
CUUR0000SA0,2009,M03,212.709,CPI (Unadjusted),National,All items,2009-03-01
CUUR0000SA0,2009,M02,212.193,CPI (Unadjusted),National,All items,2009-02-01
CUUR0000SA0,2009,M01,211.143,CPI (Unadjusted),National,All items,2009-01-01
CUUR0000SA0,2008,M12,210.228,CPI (Unadjusted),National,All items,2008-12-01
CUUR0000SA0,2008,M11,212.425,CPI (Unadjusted),National,All items,2008-11-01
CUUR0000SA0,2008,M10,216.573,CPI (Unadjusted),National,All items,2008-10-01
CUUR0000SA0,2008,M09,218.783,CPI (Unadjusted),National,All items,2008-09-01
CUUR0000SA0,2008,M08,219.086,CPI (Unadjusted),National,All items,2008-08-01
CUUR0000SA0,2008,M07,219.964,CPI (Unadjusted),National,All items,2008-07-01
CUUR0000SA0,2008,M06,218.815,CPI (Unadjusted),National,All items,2008-06-01
CUUR0000SA0,2008,M05,216.632,CPI (Unadjusted),National,All items,2008-05-01
CUUR0000SA0,2008,M04,214.823,CPI (Unadjusted),National,All items,2008-04-01
CUUR0000SA0,2008,M03,213.528,CPI (Unadjusted),National,All items,2008-03-01
CUUR0000SA0,2008,M02,211.693,CPI (Unadjusted),National,All items,2008-02-01
CUUR0000SA0,2008,M01,211.08,CPI (Unadjusted),National,All items,2008-01-01
CUUR0000SA0,2007,M12,210.036,CPI (Unadjusted),National,All items,2007-12-01
CUUR0000SA0,2007,M11,210.177,CPI (Unadjusted),National,All items,2007-11-01
CUUR0000SA0,2007,M10,208.936,CPI (Unadjusted),National,All items,2007-10-01
CUUR0000SA0,2007,M09,208.49,CPI (Unadjusted),National,All items,2007-09-01
CUUR0000SA0,2007,M08,207.917,CPI (Unadjusted),National,All items,2007-08-01
CUUR0000SA0,2007,M07,208.299,CPI (Unadjusted),National,All items,2007-07-01
CUUR0000SA0,2007,M06,208.352,CPI (Unadjusted),National,All items,2007-06-01
CUUR0000SA0,2007,M05,207.949,CPI (Unadjusted),National,All items,2007-05-01
CUUR0000SA0,2007,M04,206.686,CPI (Unadjusted),National,All items,2007-04-01
CUUR0000SA0,2007,M03,205.352,CPI (Unadjusted),National,All items,2007-03-01
CUUR0000SA0,2007,M02,203.499,CPI (Unadjusted),National,All items,2007-02-01
CUUR0000SA0,2007,M01,202.416,CPI (Unadjusted),National,All items,2007-01-01
CUUR0000SA0,2006,M12,201.8,CPI (Unadjusted),National,All items,2006-12-01
CUUR0000SA0,2006,M11,201.5,CPI (Unadjusted),National,All items,2006-11-01
CUUR0000SA0,2006,M10,201.8,CPI (Unadjusted),National,All items,2006-10-01
CUUR0000SA0,2006,M09,202.9,CPI (Unadjusted),National,All items,2006-09-01
CUUR0000SA0,2006,M08,203.9,CPI (Unadjusted),National,All items,2006-08-01
CUUR0000SA0,2006,M07,203.5,CPI (Unadjusted),National,All items,2006-07-01
CUUR0000SA0,2006,M06,202.9,CPI (Unadjusted),National,All items,2006-06-01
CUUR0000SA0,2006,M05,202.5,CPI (Unadjusted),National,All items,2006-05-01
CUUR0000SA0,2006,M04,201.5,CPI (Unadjusted),National,All items,2006-04-01
CUUR0000SA0,2006,M03,199.8,CPI (Unadjusted),National,All items,2006-03-01
CUUR0000SA0,2006,M02,198.7,CPI (Unadjusted),National,All items,2006-02-01
CUUR0000SA0,2006,M01,198.3,CPI (Unadjusted),National,All items,2006-01-01
CUUR0000SA0,2005,M12,196.8,CPI (Unadjusted),National,All items,2005-12-01
CUUR0000SA0,2005,M11,197.6,CPI (Unadjusted),National,All items,2005-11-01
CUUR0000SA0,2005,M10,199.2,CPI (Unadjusted),National,All items,2005-10-01
CUUR0000SA0,2005,M09,198.8,CPI (Unadjusted),National,All items,2005-09-01
CUUR0000SA0,2005,M08,196.4,CPI (Unadjusted),National,All items,2005-08-01
CUUR0000SA0,2005,M07,195.4,CPI (Unadjusted),National,All items,2005-07-01
CUUR0000SA0,2005,M06,194.5,CPI (Unadjusted),National,All items,2005-06-01
CUUR0000SA0,2005,M05,194.4,CPI (Unadjusted),National,All items,2005-05-01
CUUR0000SA0,2005,M04,194.6,CPI (Unadjusted),National,All items,2005-04-01
CUUR0000SA0,2005,M03,193.3,CPI (Unadjusted),National,All items,2005-03-01
CUUR0000SA0,2005,M02,191.8,CPI (Unadjusted),National,All items,2005-02-01
CUUR0000SA0,2005,M01,190.7,CPI (Unadjusted),National,All items,2005-01-01
CUUR0000SA0,2004,M12,190.3,CPI (Unadjusted),National,All items,2004-12-01
CUUR0000SA0,2004,M11,191.0,CPI (Unadjusted),National,All items,2004-11-01
CUUR0000SA0,2004,M10,190.9,CPI (Unadjusted),National,All items,2004-10-01
CUUR0000SA0,2004,M09,189.9,CPI (Unadjusted),National,All items,2004-09-01
CUUR0000SA0,2004,M08,189.5,CPI (Unadjusted),National,All items,2004-08-01
CUUR0000SA0,2004,M07,189.4,CPI (Unadjusted),National,All items,2004-07-01
CUUR0000SA0,2004,M06,189.7,CPI (Unadjusted),National,All items,2004-06-01
CUUR0000SA0,2004,M05,189.1,CPI (Unadjusted),National,All items,2004-05-01
CUUR0000SA0,2004,M04,188.0,CPI (Unadjusted),National,All items,2004-04-01
CUUR0000SA0,2004,M03,187.4,CPI (Unadjusted),National,All items,2004-03-01
CUUR0000SA0,2004,M02,186.2,CPI (Unadjusted),National,All items,2004-02-01
CUUR0000SA0,2004,M01,185.2,CPI (Unadjusted),National,All items,2004-01-01
CUUR0000SA0L1E,2023,M12,311.907,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-12-01
CUUR0000SA0L1E,2023,M11,311.606,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-11-01
CUUR0000SA0L1E,2023,M10,311.38,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-10-01
CUUR0000SA0L1E,2023,M09,310.817,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-09-01
CUUR0000SA0L1E,2023,M08,310.103,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-08-01
CUUR0000SA0L1E,2023,M07,309.402,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-07-01
CUUR0000SA0L1E,2023,M06,308.91,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-06-01
CUUR0000SA0L1E,2023,M05,308.096,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-05-01
CUUR0000SA0L1E,2023,M04,306.899,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-04-01
CUUR0000SA0L1E,2023,M03,305.476,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-03-01
CUUR0000SA0L1E,2023,M02,304.011,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-02-01
CUUR0000SA0L1E,2023,M01,301.962,CPI (Unadjusted),National,Core CPI (excludes food & energy),2023-01-01
CUUR0000SA0L1E,2022,M12,300.113,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-12-01
CUUR0000SA0L1E,2022,M11,299.6,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-11-01
CUUR0000SA0L1E,2022,M10,299.315,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-10-01
CUUR0000SA0L1E,2022,M09,298.442,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-09-01
CUUR0000SA0L1E,2022,M08,297.178,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-08-01
CUUR0000SA0L1E,2022,M07,295.646,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-07-01
CUUR0000SA0L1E,2022,M06,294.68,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-06-01
CUUR0000SA0L1E,2022,M05,292.506,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-05-01
CUUR0000SA0L1E,2022,M04,290.846,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-04-01
CUUR0000SA0L1E,2022,M03,289.305,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-03-01
CUUR0000SA0L1E,2022,M02,288.059,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-02-01
CUUR0000SA0L1E,2022,M01,285.996,CPI (Unadjusted),National,Core CPI (excludes food & energy),2022-01-01
CUUR0000SA0L1E,2021,M12,283.908,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-12-01
CUUR0000SA0L1E,2021,M11,282.754,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-11-01
CUUR0000SA0L1E,2021,M10,281.617,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-10-01
CUUR0000SA0L1E,2021,M09,279.884,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-09-01
CUUR0000SA0L1E,2021,M08,279.507,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-08-01
CUUR0000SA0L1E,2021,M07,279.146,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-07-01
CUUR0000SA0L1E,2021,M06,278.218,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-06-01
CUUR0000SA0L1E,2021,M05,275.893,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-05-01
CUUR0000SA0L1E,2021,M04,273.968,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-04-01
CUUR0000SA0L1E,2021,M03,271.713,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-03-01
CUUR0000SA0L1E,2021,M02,270.696,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-02-01
CUUR0000SA0L1E,2021,M01,269.755,CPI (Unadjusted),National,Core CPI (excludes food & energy),2021-01-01
CUUR0000SA0L1E,2020,M12,269.226,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-12-01
CUUR0000SA0L1E,2020,M11,269.473,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-11-01
CUUR0000SA0L1E,2020,M10,269.328,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-10-01
CUUR0000SA0L1E,2020,M09,269.054,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-09-01
CUUR0000SA0L1E,2020,M08,268.756,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-08-01
CUUR0000SA0L1E,2020,M07,267.703,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-07-01
CUUR0000SA0L1E,2020,M06,266.302,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-06-01
CUUR0000SA0L1E,2020,M05,265.799,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-05-01
CUUR0000SA0L1E,2020,M04,266.089,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-04-01
CUUR0000SA0L1E,2020,M03,267.312,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-03-01
CUUR0000SA0L1E,2020,M02,267.268,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-02-01
CUUR0000SA0L1E,2020,M01,266.004,CPI (Unadjusted),National,Core CPI (excludes food & energy),2020-01-01
CUUR0000SA0L1E,2019,M12,264.935,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-12-01
CUUR0000SA0L1E,2019,M11,265.108,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-11-01
CUUR0000SA0L1E,2019,M10,265.059,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-10-01
CUUR0000SA0L1E,2019,M09,264.522,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-09-01
CUUR0000SA0L1E,2019,M08,264.169,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-08-01
CUUR0000SA0L1E,2019,M07,263.566,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-07-01
CUUR0000SA0L1E,2019,M06,263.177,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-06-01
CUUR0000SA0L1E,2019,M05,262.59,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-05-01
CUUR0000SA0L1E,2019,M04,262.332,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-04-01
CUUR0000SA0L1E,2019,M03,261.836,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-03-01
CUUR0000SA0L1E,2019,M02,261.114,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-02-01
CUUR0000SA0L1E,2019,M01,260.122,CPI (Unadjusted),National,Core CPI (excludes food & energy),2019-01-01
CUUR0000SA0L1E,2018,M12,259.083,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-12-01
CUUR0000SA0L1E,2018,M11,259.105,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-11-01
CUUR0000SA0L1E,2018,M10,259.063,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-10-01
CUUR0000SA0L1E,2018,M09,258.429,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-09-01
CUUR0000SA0L1E,2018,M08,258.012,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-08-01
CUUR0000SA0L1E,2018,M07,257.867,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-07-01
CUUR0000SA0L1E,2018,M06,257.697,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-06-01
CUUR0000SA0L1E,2018,M05,257.469,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-05-01
CUUR0000SA0L1E,2018,M04,257.025,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-04-01
CUUR0000SA0L1E,2018,M03,256.61,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-03-01
CUUR0000SA0L1E,2018,M02,255.783,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-02-01
CUUR0000SA0L1E,2018,M01,254.638,CPI (Unadjusted),National,Core CPI (excludes food & energy),2018-01-01
CUUR0000SA0L1E,2017,M12,253.558,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-12-01
CUUR0000SA0L1E,2017,M11,253.492,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-11-01
CUUR0000SA0L1E,2017,M10,253.638,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-10-01
CUUR0000SA0L1E,2017,M09,252.941,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-09-01
CUUR0000SA0L1E,2017,M08,252.46,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-08-01
CUUR0000SA0L1E,2017,M07,251.936,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-07-01
CUUR0000SA0L1E,2017,M06,252.014,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-06-01
CUUR0000SA0L1E,2017,M05,251.835,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-05-01
CUUR0000SA0L1E,2017,M04,251.642,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-04-01
CUUR0000SA0L1E,2017,M03,251.29,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-03-01
CUUR0000SA0L1E,2017,M02,251.143,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-02-01
CUUR0000SA0L1E,2017,M01,250.083,CPI (Unadjusted),National,Core CPI (excludes food & energy),2017-01-01
CUUR0000SA0L1E,2016,M12,249.134,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-12-01
CUUR0000SA0L1E,2016,M11,249.227,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-11-01
CUUR0000SA0L1E,2016,M10,249.218,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-10-01
CUUR0000SA0L1E,2016,M09,248.731,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-09-01
CUUR0000SA0L1E,2016,M08,248.278,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-08-01
CUUR0000SA0L1E,2016,M07,247.744,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-07-01
CUUR0000SA0L1E,2016,M06,247.794,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-06-01
CUUR0000SA0L1E,2016,M05,247.544,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-05-01
CUUR0000SA0L1E,2016,M04,246.992,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-04-01
CUUR0000SA0L1E,2016,M03,246.358,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-03-01
CUUR0000SA0L1E,2016,M02,245.68,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-02-01
CUUR0000SA0L1E,2016,M01,244.528,CPI (Unadjusted),National,Core CPI (excludes food & energy),2016-01-01
CUUR0000SA0L1E,2015,M12,243.779,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-12-01
CUUR0000SA0L1E,2015,M11,244.075,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-11-01
CUUR0000SA0L1E,2015,M10,243.985,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-10-01
CUUR0000SA0L1E,2015,M09,243.359,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-09-01
CUUR0000SA0L1E,2015,M08,242.651,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-08-01
CUUR0000SA0L1E,2015,M07,242.436,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-07-01
CUUR0000SA0L1E,2015,M06,242.354,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-06-01
CUUR0000SA0L1E,2015,M05,242.119,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-05-01
CUUR0000SA0L1E,2015,M04,241.802,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-04-01
CUUR0000SA0L1E,2015,M03,241.067,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-03-01
CUUR0000SA0L1E,2015,M02,240.083,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-02-01
CUUR0000SA0L1E,2015,M01,239.248,CPI (Unadjusted),National,Core CPI (excludes food & energy),2015-01-01
CUUR0000SA0L1E,2014,M12,238.775,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-12-01
CUUR0000SA0L1E,2014,M11,239.248,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-11-01
CUUR0000SA0L1E,2014,M10,239.413,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-10-01
CUUR0000SA0L1E,2014,M09,238.841,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-09-01
CUUR0000SA0L1E,2014,M08,238.296,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-08-01
CUUR0000SA0L1E,2014,M07,238.138,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-07-01
CUUR0000SA0L1E,2014,M06,238.157,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-06-01
CUUR0000SA0L1E,2014,M05,238.029,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-05-01
CUUR0000SA0L1E,2014,M04,237.509,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-04-01
CUUR0000SA0L1E,2014,M03,236.913,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-03-01
CUUR0000SA0L1E,2014,M02,236.075,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-02-01
CUUR0000SA0L1E,2014,M01,235.367,CPI (Unadjusted),National,Core CPI (excludes food & energy),2014-01-01
CUUR0000SA0L1E,2013,M12,235.0,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-12-01
CUUR0000SA0L1E,2013,M11,235.243,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-11-01
CUUR0000SA0L1E,2013,M10,235.162,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-10-01
CUUR0000SA0L1E,2013,M09,234.782,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-09-01
CUUR0000SA0L1E,2013,M08,234.258,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-08-01
CUUR0000SA0L1E,2013,M07,233.792,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-07-01
CUUR0000SA0L1E,2013,M06,233.64,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-06-01
CUUR0000SA0L1E,2013,M05,233.462,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-05-01
CUUR0000SA0L1E,2013,M04,233.236,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-04-01
CUUR0000SA0L1E,2013,M03,233.052,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-03-01
CUUR0000SA0L1E,2013,M02,232.432,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-02-01
CUUR0000SA0L1E,2013,M01,231.612,CPI (Unadjusted),National,Core CPI (excludes food & energy),2013-01-01
CUUR0000SA0L1E,2012,M12,231.033,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-12-01
CUUR0000SA0L1E,2012,M11,231.263,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-11-01
CUUR0000SA0L1E,2012,M10,231.276,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-10-01
CUUR0000SA0L1E,2012,M09,230.78,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-09-01
CUUR0000SA0L1E,2012,M08,230.196,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-08-01
CUUR0000SA0L1E,2012,M07,229.893,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-07-01
CUUR0000SA0L1E,2012,M06,229.879,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-06-01
CUUR0000SA0L1E,2012,M05,229.602,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-05-01
CUUR0000SA0L1E,2012,M04,229.303,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-04-01
CUUR0000SA0L1E,2012,M03,228.735,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-03-01
CUUR0000SA0L1E,2012,M02,227.865,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-02-01
CUUR0000SA0L1E,2012,M01,227.237,CPI (Unadjusted),National,Core CPI (excludes food & energy),2012-01-01
CUUR0000SA0L1E,2011,M12,226.74,CPI (Unadjusted),National,Core CPI (excludes food & energy),2011-12-01
CUUR0000SA0L1E,2011,M11,226.859,CPI (Unadjusted),National,Core CPI (excludes food & energy),2011-11-01
CUUR0000SA0L1E,2011,M10,226.743,CPI (Unadjusted),National,Core CPI (excludes food & energy),2011-10-01
CUUR0000SA0L1E,2011,M09,226.289,CPI (Unadjusted),National,Core CPI (excludes food & energy),2011-09-01
CUUR0000SA0L1E,2011,M08,225.874,CPI (Unadjusted),National,Core CPI (excludes food & energy),2011-08-01
CUUR0000SA0L1E,2011,M07,225.164,CPI (Unadjusted),National,Core CPI (excludes food & energy),2011-07-01
