series_id,year,period,value,data_type,region,item,date
CUUR0200SAF,1992,M12,136.7,CPI (Unadjusted),Midwest,Food and beverages,1992-12-01
CUUR0200SAF,1992,M11,136.3,CPI (Unadjusted),Midwest,Food and beverages,1992-11-01
CUUR0200SAF,1992,M10,135.9,CPI (Unadjusted),Midwest,Food and beverages,1992-10-01
CUUR0200SAF,1992,M09,136.3,CPI (Unadjusted),Midwest,Food and beverages,1992-09-01
CUUR0200SAF,1992,M08,135.8,CPI (Unadjusted),Midwest,Food and beverages,1992-08-01
CUUR0200SAF,1992,M07,135.3,CPI (Unadjusted),Midwest,Food and beverages,1992-07-01
CUUR0200SAF,1992,M06,135.5,CPI (Unadjusted),Midwest,Food and beverages,1992-06-01
CUUR0200SAF,1992,M05,135.7,CPI (Unadjusted),Midwest,Food and beverages,1992-05-01
CUUR0200SAF,1992,M04,135.7,CPI (Unadjusted),Midwest,Food and beverages,1992-04-01
CUUR0200SAF,1992,M03,135.6,CPI (Unadjusted),Midwest,Food and beverages,1992-03-01
CUUR0200SAF,1992,M02,135.0,CPI (Unadjusted),Midwest,Food and beverages,1992-02-01
CUUR0200SAF,1992,M01,134.8,CPI (Unadjusted),Midwest,Food and beverages,1992-01-01
CUUR0200SAF,1991,M12,134.5,CPI (Unadjusted),Midwest,Food and beverages,1991-12-01
CUUR0200SAF,1991,M11,134.2,CPI (Unadjusted),Midwest,Food and beverages,1991-11-01
CUUR0200SAF,1991,M10,134.0,CPI (Unadjusted),Midwest,Food and beverages,1991-10-01
CUUR0200SAF,1991,M09,134.1,CPI (Unadjusted),Midwest,Food and beverages,1991-09-01
CUUR0200SAF,1991,M08,133.8,CPI (Unadjusted),Midwest,Food and beverages,1991-08-01
CUUR0200SAF,1991,M07,134.2,CPI (Unadjusted),Midwest,Food and beverages,1991-07-01
CUUR0200SAF,1991,M06,134.7,CPI (Unadjusted),Midwest,Food and beverages,1991-06-01
CUUR0200SAF,1991,M05,134.6,CPI (Unadjusted),Midwest,Food and beverages,1991-05-01
CUUR0200SAF,1991,M04,134.1,CPI (Unadjusted),Midwest,Food and beverages,1991-04-01
CUUR0200SAF,1991,M03,133.3,CPI (Unadjusted),Midwest,Food and beverages,1991-03-01
CUUR0200SAF,1991,M02,133.0,CPI (Unadjusted),Midwest,Food and beverages,1991-02-01
CUUR0200SAF,1991,M01,133.0,CPI (Unadjusted),Midwest,Food and beverages,1991-01-01
CUUR0200SAF,1990,M12,131.3,CPI (Unadjusted),Midwest,Food and beverages,1990-12-01
CUUR0200SAF,1990,M11,131.0,CPI (Unadjusted),Midwest,Food and beverages,1990-11-01
CUUR0200SAF,1990,M10,130.4,CPI (Unadjusted),Midwest,Food and beverages,1990-10-01
CUUR0200SAF,1990,M09,130.3,CPI (Unadjusted),Midwest,Food and beverages,1990-09-01
CUUR0200SAF,1990,M08,130.1,CPI (Unadjusted),Midwest,Food and beverages,1990-08-01
CUUR0200SAF,1990,M07,129.9,CPI (Unadjusted),Midwest,Food and beverages,1990-07-01
CUUR0200SAF,1990,M06,129.2,CPI (Unadjusted),Midwest,Food and beverages,1990-06-01
CUUR0200SAF,1990,M05,128.4,CPI (Unadjusted),Midwest,Food and beverages,1990-05-01
CUUR0200SAF,1990,M04,128.0,CPI (Unadjusted),Midwest,Food and beverages,1990-04-01
CUUR0200SAF,1990,M03,128.1,CPI (Unadjusted),Midwest,Food and beverages,1990-03-01
CUUR0200SAF,1990,M02,127.7,CPI (Unadjusted),Midwest,Food and beverages,1990-02-01
CUUR0200SAF,1990,M01,127.0,CPI (Unadjusted),Midwest,Food and beverages,1990-01-01
CUUR0200SAF,1989,M12,124.3,CPI (Unadjusted),Midwest,Food and beverages,1989-12-01
CUUR0200SAF,1989,M11,123.8,CPI (Unadjusted),Midwest,Food and beverages,1989-11-01
CUUR0200SAF,1989,M10,123.3,CPI (Unadjusted),Midwest,Food and beverages,1989-10-01
CUUR0200SAF,1989,M09,123.0,CPI (Unadjusted),Midwest,Food and beverages,1989-09-01
CUUR0200SAF,1989,M08,122.6,CPI (Unadjusted),Midwest,Food and beverages,1989-08-01
CUUR0200SAF,1989,M07,122.3,CPI (Unadjusted),Midwest,Food and beverages,1989-07-01
CUUR0200SAF,1989,M06,121.9,CPI (Unadjusted),Midwest,Food and beverages,1989-06-01
CUUR0200SAF,1989,M05,121.8,CPI (Unadjusted),Midwest,Food and beverages,1989-05-01
CUUR0200SAF,1989,M04,121.3,CPI (Unadjusted),Midwest,Food and beverages,1989-04-01
CUUR0200SAF,1989,M03,120.8,CPI (Unadjusted),Midwest,Food and beverages,1989-03-01
CUUR0200SAF,1989,M02,120.2,CPI (Unadjusted),Midwest,Food and beverages,1989-02-01
CUUR0200SAF,1989,M01,119.6,CPI (Unadjusted),Midwest,Food and beverages,1989-01-01
CUUR0200SAF,1988,M12,118.4,CPI (Unadjusted),Midwest,Food and beverages,1988-12-01
CUUR0200SAF,1988,M11,118.0,CPI (Unadjusted),Midwest,Food and beverages,1988-11-01
CUUR0200SAF,1988,M10,118.3,CPI (Unadjusted),Midwest,Food and beverages,1988-10-01
CUUR0200SAF,1988,M09,118.0,CPI (Unadjusted),Midwest,Food and beverages,1988-09-01
CUUR0200SAF,1988,M08,117.2,CPI (Unadjusted),Midwest,Food and beverages,1988-08-01
CUUR0200SAF,1988,M07,116.5,CPI (Unadjusted),Midwest,Food and beverages,1988-07-01
CUUR0200SAF,1988,M06,115.4,CPI (Unadjusted),Midwest,Food and beverages,1988-06-01
CUUR0200SAF,1988,M05,115.0,CPI (Unadjusted),Midwest,Food and beverages,1988-05-01
CUUR0200SAF,1988,M04,114.4,CPI (Unadjusted),Midwest,Food and beverages,1988-04-01
CUUR0200SAF,1988,M03,113.9,CPI (Unadjusted),Midwest,Food and beverages,1988-03-01
CUUR0200SAF,1988,M02,113.6,CPI (Unadjusted),Midwest,Food and beverages,1988-02-01
CUUR0200SAF,1988,M01,113.6,CPI (Unadjusted),Midwest,Food and beverages,1988-01-01
CUUR0200SAF,1987,M12,112.8,CPI (Unadjusted),Midwest,Food and beverages,1987-12-01
CUUR0200SAF,1987,M11,112.5,CPI (Unadjusted),Midwest,Food and beverages,1987-11-01
CUUR0200SAF,1987,M10,112.6,CPI (Unadjusted),Midwest,Food and beverages,1987-10-01
CUUR0200SAF,1987,M09,112.4,CPI (Unadjusted),Midwest,Food and beverages,1987-09-01
CUUR0200SAF,1987,M08,112.1,CPI (Unadjusted),Midwest,Food and beverages,1987-08-01
CUUR0200SAF,1987,M07,112.1,CPI (Unadjusted),Midwest,Food and beverages,1987-07-01
CUUR0200SAF,1987,M06,112.2,CPI (Unadjusted),Midwest,Food and beverages,1987-06-01
CUUR0200SAF,1987,M05,111.4,CPI (Unadjusted),Midwest,Food and beverages,1987-05-01
CUUR0200SAF,1987,M04,111.0,CPI (Unadjusted),Midwest,Food and beverages,1987-04-01
CUUR0200SAF,1987,M03,110.9,CPI (Unadjusted),Midwest,Food and beverages,1987-03-01
CUUR0200SAF,1987,M02,111.0,CPI (Unadjusted),Midwest,Food and beverages,1987-02-01
CUUR0200SAF,1987,M01,111.0,CPI (Unadjusted),Midwest,Food and beverages,1987-01-01
CUUR0200SAF,1986,M12,109.8,CPI (Unadjusted),Midwest,Food and beverages,1986-12-01
CUUR0200SAF,1986,M10,109.0,CPI (Unadjusted),Midwest,Food and beverages,1986-10-01
CUUR0200SAF,1986,M08,108.8,CPI (Unadjusted),Midwest,Food and beverages,1986-08-01
CUUR0200SAF,1986,M06,106.9,CPI (Unadjusted),Midwest,Food and beverages,1986-06-01
CUUR0200SAF,1986,M04,106.4,CPI (Unadjusted),Midwest,Food and beverages,1986-04-01
CUUR0200SAF,1986,M02,106.1,CPI (Unadjusted),Midwest,Food and beverages,1986-02-01
CUUR0200SAF,1985,M12,105.6,CPI (Unadjusted),Midwest,Food and beverages,1985-12-01
CUUR0200SAF,1985,M10,104.4,CPI (Unadjusted),Midwest,Food and beverages,1985-10-01
CUUR0200SAF,1985,M08,104.2,CPI (Unadjusted),Midwest,Food and beverages,1985-08-01
CUUR0200SAF,1985,M06,104.4,CPI (Unadjusted),Midwest,Food and beverages,1985-06-01
CUUR0200SAF,1985,M04,104.5,CPI (Unadjusted),Midwest,Food and beverages,1985-04-01
CUUR0200SAF,1985,M02,104.5,CPI (Unadjusted),Midwest,Food and beverages,1985-02-01
CUUR0200SAF,1984,M12,103.3,CPI (Unadjusted),Midwest,Food and beverages,1984-12-01
CUUR0200SAF,1984,M10,103.0,CPI (Unadjusted),Midwest,Food and beverages,1984-10-01
CUUR0200SAF,1984,M08,103.3,CPI (Unadjusted),Midwest,Food and beverages,1984-08-01
CUUR0200SAF,1984,M06,102.4,CPI (Unadjusted),Midwest,Food and beverages,1984-06-01
CUUR0200SAF,1984,M04,102.6,CPI (Unadjusted),Midwest,Food and beverages,1984-04-01
CUUR0200SAF,1984,M02,102.4,CPI (Unadjusted),Midwest,Food and beverages,1984-02-01
CUUR0200SAF,1983,M12,99.6,CPI (Unadjusted),Midwest,Food and beverages,1983-12-01
CUUR0200SAF,1983,M10,99.4,CPI (Unadjusted),Midwest,Food and beverages,1983-10-01
CUUR0200SAF,1983,M08,99.4,CPI (Unadjusted),Midwest,Food and beverages,1983-08-01
CUUR0200SAF,1983,M06,99.5,CPI (Unadjusted),Midwest,Food and beverages,1983-06-01
CUUR0200SAF,1983,M04,99.7,CPI (Unadjusted),Midwest,Food and beverages,1983-04-01
CUUR0200SAF,1983,M02,98.9,CPI (Unadjusted),Midwest,Food and beverages,1983-02-01
CUUR0200SAF,1982,M12,98.3,CPI (Unadjusted),Midwest,Food and beverages,1982-12-01
CUUR0200SAF,1982,M10,98.5,CPI (Unadjusted),Midwest,Food and beverages,1982-10-01
CUUR0200SAF,1982,M08,98.7,CPI (Unadjusted),Midwest,Food and beverages,1982-08-01
CUUR0200SAF,1982,M06,98.8,CPI (Unadjusted),Midwest,Food and beverages,1982-06-01
CUUR0200SAF,1982,M04,97.4,CPI (Unadjusted),Midwest,Food and beverages,1982-04-01
CUUR0200SAF,1982,M02,97.0,CPI (Unadjusted),Midwest,Food and beverages,1982-02-01
CUUR0200SAF,1981,M12,95.8,CPI (Unadjusted),Midwest,Food and beverages,1981-12-01
CUUR0200SAF,1981,M10,95.7,CPI (Unadjusted),Midwest,Food and beverages,1981-10-01
CUUR0200SAF,1981,M08,95.6,CPI (Unadjusted),Midwest,Food and beverages,1981-08-01
CUUR0200SAF,1981,M06,94.6,CPI (Unadjusted),Midwest,Food and beverages,1981-06-01
CUUR0200SAF,1981,M04,94.1,CPI (Unadjusted),Midwest,Food and beverages,1981-04-01
CUUR0200SAF,1981,M02,93.8,CPI (Unadjusted),Midwest,Food and beverages,1981-02-01
CUUR0200SAF,1980,M12,92.3,CPI (Unadjusted),Midwest,Food and beverages,1980-12-01
CUUR0200SAF,1980,M10,91.0,CPI (Unadjusted),Midwest,Food and beverages,1980-10-01
CUUR0200SAF,1980,M08,89.8,CPI (Unadjusted),Midwest,Food and beverages,1980-08-01
CUUR0200SAF,1980,M06,87.5,CPI (Unadjusted),Midwest,Food and beverages,1980-06-01
CUUR0200SAF,1980,M04,86.6,CPI (Unadjusted),Midwest,Food and beverages,1980-04-01
CUUR0200SAF,1980,M02,85.2,CPI (Unadjusted),Midwest,Food and beverages,1980-02-01
CUUR0200SAF,1979,M12,83.9,CPI (Unadjusted),Midwest,Food and beverages,1979-12-01
CUUR0200SAF,1979,M10,82.7,CPI (Unadjusted),Midwest,Food and beverages,1979-10-01
CUUR0200SAF,1979,M08,82.1,CPI (Unadjusted),Midwest,Food and beverages,1979-08-01
CUUR0200SAF,1979,M06,81.8,CPI (Unadjusted),Midwest,Food and beverages,1979-06-01
CUUR0200SAF,1979,M04,80.8,CPI (Unadjusted),Midwest,Food and beverages,1979-04-01
CUUR0200SAF,1979,M02,79.5,CPI (Unadjusted),Midwest,Food and beverages,1979-02-01
CUUR0200SAG,1998,M12,246.5,CPI (Unadjusted),Midwest,Other goods and services,1998-12-01
CUUR0200SAG,1998,M11,235.4,CPI (Unadjusted),Midwest,Other goods and services,1998-11-01
CUUR0200SAG,1998,M10,236.4,CPI (Unadjusted),Midwest,Other goods and services,1998-10-01
CUUR0200SAG,1998,M09,237.0,CPI (Unadjusted),Midwest,Other goods and services,1998-09-01
CUUR0200SAG,1998,M08,234.0,CPI (Unadjusted),Midwest,Other goods and services,1998-08-01
CUUR0200SAG,1998,M07,233.7,CPI (Unadjusted),Midwest,Other goods and services,1998-07-01
CUUR0200SAG,1998,M06,231.4,CPI (Unadjusted),Midwest,Other goods and services,1998-06-01
CUUR0200SAG,1998,M05,233.2,CPI (Unadjusted),Midwest,Other goods and services,1998-05-01
CUUR0200SAG,1998,M04,230.7,CPI (Unadjusted),Midwest,Other goods and services,1998-04-01
CUUR0200SAG,1998,M03,226.8,CPI (Unadjusted),Midwest,Other goods and services,1998-03-01
CUUR0200SAG,1998,M02,227.8,CPI (Unadjusted),Midwest,Other goods and services,1998-02-01
CUUR0200SAG,1998,M01,225.6,CPI (Unadjusted),Midwest,Other goods and services,1998-01-01
CUUR0200SAG,1997,M12,224.4,CPI (Unadjusted),Midwest,Other goods and services,1997-12-01
CUUR0200SAG,1997,M11,224.3,CPI (Unadjusted),Midwest,Other goods and services,1997-11-01
CUUR0200SAG,1997,M10,223.5,CPI (Unadjusted),Midwest,Other goods and services,1997-10-01
CUUR0200SAG,1997,M09,222.7,CPI (Unadjusted),Midwest,Other goods and services,1997-09-01
CUUR0200SAG,1997,M08,220.0,CPI (Unadjusted),Midwest,Other goods and services,1997-08-01
CUUR0200SAG,1997,M07,217.5,CPI (Unadjusted),Midwest,Other goods and services,1997-07-01
CUUR0200SAG,1997,M06,216.4,CPI (Unadjusted),Midwest,Other goods and services,1997-06-01
CUUR0200SAG,1997,M05,217.2,CPI (Unadjusted),Midwest,Other goods and services,1997-05-01
CUUR0200SAG,1997,M04,216.4,CPI (Unadjusted),Midwest,Other goods and services,1997-04-01
CUUR0200SAG,1997,M03,214.7,CPI (Unadjusted),Midwest,Other goods and services,1997-03-01
CUUR0200SAG,1997,M02,214.4,CPI (Unadjusted),Midwest,Other goods and services,1997-02-01
CUUR0200SAG,1997,M01,213.7,CPI (Unadjusted),Midwest,Other goods and services,1997-01-01
CUUR0200SAG,1996,M12,212.9,CPI (Unadjusted),Midwest,Other goods and services,1996-12-01
CUUR0200SAG,1996,M11,213.2,CPI (Unadjusted),Midwest,Other goods and services,1996-11-01
CUUR0200SAG,1996,M10,212.5,CPI (Unadjusted),Midwest,Other goods and services,1996-10-01
CUUR0200SAG,1996,M09,212.4,CPI (Unadjusted),Midwest,Other goods and services,1996-09-01
CUUR0200SAG,1996,M08,210.4,CPI (Unadjusted),Midwest,Other goods and services,1996-08-01
CUUR0200SAG,1996,M07,208.7,CPI (Unadjusted),Midwest,Other goods and services,1996-07-01
CUUR0200SAG,1996,M06,208.2,CPI (Unadjusted),Midwest,Other goods and services,1996-06-01
CUUR0200SAG,1996,M05,208.6,CPI (Unadjusted),Midwest,Other goods and services,1996-05-01
CUUR0200SAG,1996,M04,207.1,CPI (Unadjusted),Midwest,Other goods and services,1996-04-01
CUUR0200SAG,1996,M03,207.2,CPI (Unadjusted),Midwest,Other goods and services,1996-03-01
CUUR0200SAG,1996,M02,207.3,CPI (Unadjusted),Midwest,Other goods and services,1996-02-01
CUUR0200SAG,1996,M01,207.2,CPI (Unadjusted),Midwest,Other goods and services,1996-01-01
CUUR0200SAG,1995,M12,206.3,CPI (Unadjusted),Midwest,Other goods and services,1995-12-01
CUUR0200SAG,1995,M11,206.2,CPI (Unadjusted),Midwest,Other goods and services,1995-11-01
CUUR0200SAG,1995,M10,205.7,CPI (Unadjusted),Midwest,Other goods and services,1995-10-01
CUUR0200SAG,1995,M09,205.4,CPI (Unadjusted),Midwest,Other goods and services,1995-09-01
CUUR0200SAG,1995,M08,202.9,CPI (Unadjusted),Midwest,Other goods and services,1995-08-01
CUUR0200SAG,1995,M07,201.3,CPI (Unadjusted),Midwest,Other goods and services,1995-07-01
CUUR0200SAG,1995,M06,200.8,CPI (Unadjusted),Midwest,Other goods and services,1995-06-01
CUUR0200SAG,1995,M05,200.8,CPI (Unadjusted),Midwest,Other goods and services,1995-05-01
CUUR0200SAG,1995,M04,200.2,CPI (Unadjusted),Midwest,Other goods and services,1995-04-01
CUUR0200SAG,1995,M03,200.4,CPI (Unadjusted),Midwest,Other goods and services,1995-03-01
CUUR0200SAG,1995,M02,200.5,CPI (Unadjusted),Midwest,Other goods and services,1995-02-01
CUUR0200SAG,1995,M01,200.2,CPI (Unadjusted),Midwest,Other goods and services,1995-01-01
CUUR0200SAG,1994,M12,199.6,CPI (Unadjusted),Midwest,Other goods and services,1994-12-01
CUUR0200SAG,1994,M11,199.6,CPI (Unadjusted),Midwest,Other goods and services,1994-11-01
CUUR0200SAG,1994,M10,199.3,CPI (Unadjusted),Midwest,Other goods and services,1994-10-01
CUUR0200SAG,1994,M09,199.3,CPI (Unadjusted),Midwest,Other goods and services,1994-09-01
CUUR0200SAG,1994,M08,195.8,CPI (Unadjusted),Midwest,Other goods and services,1994-08-01
CUUR0200SAG,1994,M07,193.5,CPI (Unadjusted),Midwest,Other goods and services,1994-07-01
CUUR0200SAG,1994,M06,192.9,CPI (Unadjusted),Midwest,Other goods and services,1994-06-01
CUUR0200SAG,1994,M05,192.4,CPI (Unadjusted),Midwest,Other goods and services,1994-05-01
CUUR0200SAG,1994,M04,190.0,CPI (Unadjusted),Midwest,Other goods and services,1994-04-01
CUUR0200SAG,1994,M03,189.5,CPI (Unadjusted),Midwest,Other goods and services,1994-03-01
CUUR0200SAG,1994,M02,189.3,CPI (Unadjusted),Midwest,Other goods and services,1994-02-01
CUUR0200SAG,1994,M01,189.6,CPI (Unadjusted),Midwest,Other goods and services,1994-01-01
CUUR0200SAG,1993,M12,189.2,CPI (Unadjusted),Midwest,Other goods and services,1993-12-01
CUUR0200SAG,1993,M11,188.8,CPI (Unadjusted),Midwest,Other goods and services,1993-11-01
CUUR0200SAG,1993,M10,188.5,CPI (Unadjusted),Midwest,Other goods and services,1993-10-01
CUUR0200SAG,1993,M09,187.9,CPI (Unadjusted),Midwest,Other goods and services,1993-09-01
CUUR0200SAG,1993,M08,187.2,CPI (Unadjusted),Midwest,Other goods and services,1993-08-01
CUUR0200SAG,1993,M07,188.2,CPI (Unadjusted),Midwest,Other goods and services,1993-07-01
CUUR0200SAG,1993,M06,187.6,CPI (Unadjusted),Midwest,Other goods and services,1993-06-01
CUUR0200SAG,1993,M05,188.1,CPI (Unadjusted),Midwest,Other goods and services,1993-05-01
CUUR0200SAG,1993,M04,187.3,CPI (Unadjusted),Midwest,Other goods and services,1993-04-01
CUUR0200SAG,1993,M03,186.8,CPI (Unadjusted),Midwest,Other goods and services,1993-03-01
CUUR0200SAG,1993,M02,186.2,CPI (Unadjusted),Midwest,Other goods and services,1993-02-01
CUUR0200SAG,1993,M01,186.7,CPI (Unadjusted),Midwest,Other goods and services,1993-01-01
CUUR0200SAG,1992,M12,185.3,CPI (Unadjusted),Midwest,Other goods and services,1992-12-01
CUUR0200SAG,1992,M11,183.6,CPI (Unadjusted),Midwest,Other goods and services,1992-11-01
CUUR0200SAG,1992,M10,183.6,CPI (Unadjusted),Midwest,Other goods and services,1992-10-01
CUUR0200SAG,1992,M09,183.0,CPI (Unadjusted),Midwest,Other goods and services,1992-09-01
CUUR0200SAG,1992,M08,179.4,CPI (Unadjusted),Midwest,Other goods and services,1992-08-01
CUUR0200SAG,1992,M07,177.0,CPI (Unadjusted),Midwest,Other goods and services,1992-07-01
CUUR0200SAG,1992,M06,176.4,CPI (Unadjusted),Midwest,Other goods and services,1992-06-01
CUUR0200SAG,1992,M05,176.4,CPI (Unadjusted),Midwest,Other goods and services,1992-05-01
CUUR0200SAG,1992,M04,175.3,CPI (Unadjusted),Midwest,Other goods and services,1992-04-01
CUUR0200SAG,1992,M03,175.0,CPI (Unadjusted),Midwest,Other goods and services,1992-03-01
CUUR0200SAG,1992,M02,174.7,CPI (Unadjusted),Midwest,Other goods and services,1992-02-01
CUUR0200SAG,1992,M01,173.5,CPI (Unadjusted),Midwest,Other goods and services,1992-01-01
CUUR0200SAG,1991,M12,173.2,CPI (Unadjusted),Midwest,Other goods and services,1991-12-01
CUUR0200SAG,1991,M11,173.1,CPI (Unadjusted),Midwest,Other goods and services,1991-11-01
CUUR0200SAG,1991,M10,172.1,CPI (Unadjusted),Midwest,Other goods and services,1991-10-01
CUUR0200SAG,1991,M09,171.8,CPI (Unadjusted),Midwest,Other goods and services,1991-09-01
CUUR0200SAG,1991,M08,167.5,CPI (Unadjusted),Midwest,Other goods and services,1991-08-01
CUUR0200SAG,1991,M07,166.3,CPI (Unadjusted),Midwest,Other goods and services,1991-07-01
CUUR0200SAG,1991,M06,165.8,CPI (Unadjusted),Midwest,Other goods and services,1991-06-01
CUUR0200SAG,1991,M05,164.9,CPI (Unadjusted),Midwest,Other goods and services,1991-05-01
CUUR0200SAG,1991,M04,165.1,CPI (Unadjusted),Midwest,Other goods and services,1991-04-01
CUUR0200SAG,1991,M03,164.3,CPI (Unadjusted),Midwest,Other goods and services,1991-03-01
CUUR0200SAG,1991,M02,163.2,CPI (Unadjusted),Midwest,Other goods and services,1991-02-01
CUUR0200SAG,1991,M01,161.9,CPI (Unadjusted),Midwest,Other goods and services,1991-01-01
CUUR0200SAG,1990,M12,160.7,CPI (Unadjusted),Midwest,Other goods and services,1990-12-01
CUUR0200SAG,1990,M11,160.1,CPI (Unadjusted),Midwest,Other goods and services,1990-11-01
CUUR0200SAG,1990,M10,159.0,CPI (Unadjusted),Midwest,Other goods and services,1990-10-01
CUUR0200SAG,1990,M09,158.6,CPI (Unadjusted),Midwest,Other goods and services,1990-09-01
CUUR0200SAG,1990,M08,155.7,CPI (Unadjusted),Midwest,Other goods and services,1990-08-01
CUUR0200SAG,1990,M07,154.7,CPI (Unadjusted),Midwest,Other goods and services,1990-07-01
CUUR0200SAG,1990,M06,154.0,CPI (Unadjusted),Midwest,Other goods and services,1990-06-01
CUUR0200SAG,1990,M05,152.8,CPI (Unadjusted),Midwest,Other goods and services,1990-05-01
CUUR0200SAG,1990,M04,152.1,CPI (Unadjusted),Midwest,Other goods and services,1990-04-01
CUUR0200SAG,1990,M03,151.8,CPI (Unadjusted),Midwest,Other goods and services,1990-03-01
CUUR0200SAG,1990,M02,151.5,CPI (Unadjusted),Midwest,Other goods and services,1990-02-01
CUUR0200SAG,1990,M01,151.0,CPI (Unadjusted),Midwest,Other goods and services,1990-01-01
CUUR0200SAG,1989,M12,150.2,CPI (Unadjusted),Midwest,Other goods and services,1989-12-01
CUUR0200SAG,1989,M11,149.4,CPI (Unadjusted),Midwest,Other goods and services,1989-11-01
CUUR0200SAG,1989,M10,149.2,CPI (Unadjusted),Midwest,Other goods and services,1989-10-01
CUUR0200SAG,1989,M09,148.6,CPI (Unadjusted),Midwest,Other goods and services,1989-09-01
CUUR0200SAG,1989,M08,145.4,CPI (Unadjusted),Midwest,Other goods and services,1989-08-01
CUUR0200SAG,1989,M07,144.3,CPI (Unadjusted),Midwest,Other goods and services,1989-07-01
CUUR0200SAG,1989,M06,143.4,CPI (Unadjusted),Midwest,Other goods and services,1989-06-01
CUUR0200SAG,1989,M05,141.9,CPI (Unadjusted),Midwest,Other goods and services,1989-05-01
CUUR0200SAG,1989,M04,141.3,CPI (Unadjusted),Midwest,Other goods and services,1989-04-01
CUUR0200SAG,1989,M03,141.6,CPI (Unadjusted),Midwest,Other goods and services,1989-03-01
CUUR0200SAG,1989,M02,141.2,CPI (Unadjusted),Midwest,Other goods and services,1989-02-01
CUUR0200SAG,1989,M01,140.5,CPI (Unadjusted),Midwest,Other goods and services,1989-01-01
CUUR0200SAG,1988,M12,139.3,CPI (Unadjusted),Midwest,Other goods and services,1988-12-01
CUUR0200SAG,1988,M11,138.9,CPI (Unadjusted),Midwest,Other goods and services,1988-11-01
CUUR0200SAG,1988,M10,138.5,CPI (Unadjusted),Midwest,Other goods and services,1988-10-01
CUUR0200SAG,1988,M09,138.3,CPI (Unadjusted),Midwest,Other goods and services,1988-09-01
CUUR0200SAG,1988,M08,135.4,CPI (Unadjusted),Midwest,Other goods and services,1988-08-01
CUUR0200SAG,1988,M07,134.4,CPI (Unadjusted),Midwest,Other goods and services,1988-07-01
CUUR0200SAG,1988,M06,133.2,CPI (Unadjusted),Midwest,Other goods and services,1988-06-01
CUUR0200SAG,1988,M05,132.8,CPI (Unadjusted),Midwest,Other goods and services,1988-05-01
CUUR0200SAG,1988,M04,132.3,CPI (Unadjusted),Midwest,Other goods and services,1988-04-01
CUUR0200SAG,1988,M03,132.3,CPI (Unadjusted),Midwest,Other goods and services,1988-03-01
CUUR0200SAG,1988,M02,131.9,CPI (Unadjusted),Midwest,Other goods and services,1988-02-01
CUUR0200SAG,1988,M01,131.4,CPI (Unadjusted),Midwest,Other goods and services,1988-01-01
CUUR0200SAG,1987,M12,129.7,CPI (Unadjusted),Midwest,Other goods and services,1987-12-01
CUUR0200SAG,1987,M11,129.5,CPI (Unadjusted),Midwest,Other goods and services,1987-11-01
CUUR0200SAG,1987,M10,129.4,CPI (Unadjusted),Midwest,Other goods and services,1987-10-01
CUUR0200SAG,1987,M09,129.0,CPI (Unadjusted),Midwest,Other goods and services,1987-09-01
CUUR0200SAG,1987,M08,126.9,CPI (Unadjusted),Midwest,Other goods and services,1987-08-01
CUUR0200SAG,1987,M07,126.0,CPI (Unadjusted),Midwest,Other goods and services,1987-07-01
CUUR0200SAG,1987,M06,125.1,CPI (Unadjusted),Midwest,Other goods and services,1987-06-01
CUUR0200SAG,1987,M05,124.5,CPI (Unadjusted),Midwest,Other goods and services,1987-05-01
CUUR0200SAG,1987,M04,124.2,CPI (Unadjusted),Midwest,Other goods and services,1987-04-01
CUUR0200SAG,1987,M03,124.0,CPI (Unadjusted),Midwest,Other goods and services,1987-03-01
CUUR0200SAG,1987,M02,123.9,CPI (Unadjusted),Midwest,Other goods and services,1987-02-01
CUUR0200SAG,1987,M01,123.5,CPI (Unadjusted),Midwest,Other goods and services,1987-01-01
CUUR0200SAG,1986,M12,122.5,CPI (Unadjusted),Midwest,Other goods and services,1986-12-01
CUUR0200SAG,1986,M10,122.4,CPI (Unadjusted),Midwest,Other goods and services,1986-10-01
CUUR0200SAG,1986,M08,120.0,CPI (Unadjusted),Midwest,Other goods and services,1986-08-01
CUUR0200SAG,1986,M06,118.5,CPI (Unadjusted),Midwest,Other goods and services,1986-06-01
CUUR0200SAG,1986,M04,118.2,CPI (Unadjusted),Midwest,Other goods and services,1986-04-01
CUUR0200SAG,1986,M02,118.0,CPI (Unadjusted),Midwest,Other goods and services,1986-02-01
CUUR0200SAG,1985,M12,116.9,CPI (Unadjusted),Midwest,Other goods and services,1985-12-01
CUUR0200SAG,1985,M10,115.8,CPI (Unadjusted),Midwest,Other goods and services,1985-10-01
CUUR0200SAG,1985,M08,113.1,CPI (Unadjusted),Midwest,Other goods and services,1985-08-01
CUUR0200SAG,1985,M06,112.0,CPI (Unadjusted),Midwest,Other goods and services,1985-06-01
CUUR0200SAG,1985,M04,111.8,CPI (Unadjusted),Midwest,Other goods and services,1985-04-01
CUUR0200SAG,1985,M02,111.7,CPI (Unadjusted),Midwest,Other goods and services,1985-02-01
CUUR0200SAG,1984,M12,110.1,CPI (Unadjusted),Midwest,Other goods and services,1984-12-01
CUUR0200SAG,1984,M10,109.9,CPI (Unadjusted),Midwest,Other goods and services,1984-10-01
CUUR0200SAG,1984,M08,107.6,CPI (Unadjusted),Midwest,Other goods and services,1984-08-01
